"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Aqp3",6.74755161784251,5.66333523520405e-07,0.00144269402779487,0.530572424617206,0.999993275143934
"Nol6",14.3003035742456,7.9613968351551e-07,0.00144268974551312,0.691805226803024,0.999993275143934
"Ube2r2",60.1640559316494,2.18408203837048e-06,0.00144268399805895,0.458046581128344,0.999993275143934
"Gm12403",0.456559488401876,4.48901627099871e-08,0.00144269485002785,0.934192563749531,0.999993275143934
"Ubap2",30.1468354896288,3.38863148261339e-06,0.00144268726510052,0.203838504822444,0.999993275143934
"Dcaf12",38.3924768068377,2.26706172495141e-06,0.00144268556088413,0.411637804820524,0.999993275143934
"Ubap1",34.8790481869514,1.42136748537693e-06,0.00144268801389892,0.541646985042604,0.999993275143934
"Kif24",0.734705087528634,-5.83085408391345e-08,0.00144269458661257,0.938386676231061,0.999993275143934
"Nudt2",14.5255904090458,-1.88480275951314e-06,0.00144268918892813,0.383579547778457,0.999993275143934
"AI464131",1.02988396491109,-4.6564045054395e-07,0.00144269442560238,0.495851934241204,0.999993275143934
"Fam219a",6.89060130761942,1.96698695482426e-06,0.00144269219305852,0.225723460598767,0.999993275143934
"Gm12404",0.351425573326153,-3.79280379688923e-08,0.00144269489587914,0.924100622378703,0.999993275143934
"D0ic1",0.662702202584401,1.99676395650827e-08,0.00144269473018852,0.950444437302757,0.999993275143934
"Enho",14.2168361803507,2.33366148477481e-07,0.00144269380659612,0.812542780075974,0.999993275143934
"Il11ra1",111.915737572719,2.36146012434062e-07,0.00144269182034096,0.880382633381471,0.999993275143934
"Rpp25l",18.7852820114298,1.39423008525026e-06,0.00144268761469971,0.561162411025279,0.999993275143934
"Dctn3",108.203776947609,5.200869851813e-07,0.00144267363702947,0.896429892203851,0.999993275143934
"Sigmar1",58.9937114882527,-2.42710277315727e-07,0.00144268614934356,0.922143667272195,0.999993275143934
"Galt",22.3202750104637,-5.04845135954279e-07,0.00144268904184815,0.805812999751551,0.999993275143934
"Ccl27a",917.146946731267,-4.16208986947537e-07,0.00144269451114501,0.518338350632937,0.999993275143934
"Gm13307",0.704403542412947,8.62811499868657e-08,0.00144269484146884,0.830726912717719,0.999993275143934
"Gm21541",1.2841067858941,-1.67898149595218e-07,0.00144269496339288,0.714249309404789,0.999993275143934
"Gm20878",0.41776216005824,-1.64006979012459e-07,0.00144269498268284,0.780717608321961,0.999993275143934
"Gm13306",12.4045227153142,-7.83182874891018e-07,0.00144269457191782,0.244958091437626,0.999993275143934
"Gm13305",9.88449882485399,-6.19322096514305e-07,0.00144269265659585,0.636404750248907,0.999993275143934
"Gm10600",0.608618733511935,-1.65349407771449e-06,0.00144269547229622,0.96967072917579,0.999993275143934
"Gm2163",0.360857134821551,4.088515491428e-08,0.00144269487680593,0.708003797297427,0.999993275143934
"Fam205a2",1.04877660668407,-1.67670969807778e-07,0.00144269462121322,0.78119752972245,0.999993275143934
"Gm10591",0.709664475468726,9.0497045739638e-08,0.00144269500173773,0.888754766549424,0.999993275143934
"Ccl27b",269.267024205776,-4.71859698355828e-07,0.00144269468827981,0.395827913475981,0.999993275143934
"Il11ra2",2.19648225018197,-4.04572408620677e-07,0.00144269412178527,0.622953000435267,0.999993275143934
"Gm21955",0.517811264873195,-2.03757500419468e-07,0.00144269486462602,0.593151416233952,0.999993275143934
"Ccl21a",2.75405499949959,-2.52465040450802e-07,0.00144269479734145,0.609996117338777,0.999993275143934
"D0jb5",1.66947592174133,5.77153171052062e-07,0.00144269438993429,0.378089875933604,0.999993275143934
"1700022I11Rik",0.66097340434902,-3.2904798172599e-07,0.00144269470902328,0.552715514608982,0.999993275143934
"Vcp",223.429169761833,2.33188821427321e-06,0.00144267406421661,0.559492816388783,0.999993275143934
"Fancg",2.19762397095936,-3.38312041210818e-07,0.00144269316552488,0.770413269259443,0.999993275143934
"Pigo",6.2862737125747,1.2552846150551e-06,0.00144269197764003,0.427553662746736,0.999993275143934
"Stoml2",56.7846260417699,4.86377986726098e-07,0.0014426829839873,0.872162510852816,0.999993275143934
"Fam214b",43.1950794942343,1.17845534606702e-07,0.00144269190187966,0.940398415665261,0.999993275143934
"Gm26881",1.83297184900242,-9.61593594321691e-07,0.00144269415642189,0.272614312478103,0.999993275143934
"Unc13b",3.24401335447888,2.00534108763022e-07,0.00144269303500585,0.868874598014492,0.999993275143934
"Atp8b5",0.360533214751062,2.61031067022127e-07,0.00144269494423688,0.591380649540325,0.999993275143934
"Rusc2",25.4193609880323,9.97745824910213e-07,0.00144269058711073,0.587318253853018,0.999993275143934
"Tesk1",11.0759869355606,3.22357380535633e-07,0.00144269268494723,0.808794063232712,0.999993275143934
"Cd72",3.17294804114329,-4.58689178931722e-07,0.00144269316837161,0.695574480779157,0.999993275143934
"Ccdc107",15.1715297277113,4.63776081497487e-07,0.00144268855214915,0.833623838105566,0.999993275143934
"Arhgef39",2.79219072990608,-1.08038470959224e-07,0.00144269368015228,0.907356665715863,0.999993275143934
"Gm12454",0.573605176724763,-4.6523906870112e-08,0.00144269467108548,0.940548615989465,0.999993275143934
"Car9",1.42378040805185,3.00291599494273e-07,0.00144269429909758,0.691824114160764,0.999993275143934
"Tpm2",99.3383080607631,1.96934602902236e-07,0.00144269145754292,0.907621925560161,0.999993275143934
"Tln1",125.225085748767,1.1262293880249e-06,0.00144268173183865,0.720751504176947,0.999993275143934
"Creb3",97.8220226851325,2.24629819327795e-07,0.00144268578907089,0.933686117903981,0.999993275143934
"Gba2",10.8753086288119,1.63081839806888e-06,0.00144269282915261,0.247228803036918,0.999993275143934
"Rgp1",24.3499022274318,-1.38115819113543e-06,0.00144268717957664,0.565812059257008,0.999993275143934
"Msmp",0.742764229782693,2.76325236076674e-07,0.0014426946944885,0.672344757946298,0.999993275143934
"Gm12473",0.428969562904143,8.68508241622802e-08,0.00144269474682961,0.876671422719919,0.999993275143934
"Npr2",16.263859690776,-1.0072964605758e-06,0.00144269178300531,0.521872944698512,0.999993275143934
"Hint2",34.6165889277282,-2.60483249214642e-06,0.00144268458927901,0.368677854771076,0.999993275143934
"Gm12481",43.2270112883001,1.4935501747104e-06,0.00144269071366841,0.418911635601748,0.999993275143934
"Tmem8b",1.48745487938949,-2.47143961312638e-07,0.00144269418109529,0.751208328810355,0.999993275143934
"Hrct1",12.9723059785558,-1.23047118581301e-07,0.00144269207561834,0.927203937067222,0.999993275143934
"Spaar",2.78498691734538,-1.16525961220012e-06,0.0014426939942107,0.230474803759508,0.999993275143934
"Reck",2.89292320955826,-4.77902914094575e-08,0.00144269297270401,0.96740533496146,0.999993275143934
"Glipr2",34.9573666855893,7.1656833994653e-07,0.00144269232026999,0.619279174609757,0.999993275143934
"Clta",174.864889969969,-1.44272607652586e-06,0.00144267760055939,0.685703864141028,0.999993275143934
"Gne",15.230326324429,1.03460872443741e-06,0.00144268768925117,0.661995297996744,0.999993275143934
"Gm12503",0.381571110458416,-6.14549324677101e-08,0.00144269487616482,0.820220904702486,0.999993275143934
"Gm12504",3.3571448055583,-4.11016529693257e-07,0.00144269311764588,0.723393783827681,0.999993275143934
"Rnf38",13.2253871449215,2.33468532645297e-06,0.00144269091001471,0.227308141497696,0.999993275143934
"Melk",6.28306831392485,-2.36489709832239e-08,0.00144269255893247,0.982327295904864,0.999993275143934
"Zcchc7",26.4254008705762,-6.69588486321104e-07,0.00144268550239183,0.797204650106596,0.999993275143934
"Grhpr",18.5267634985933,8.16138270647231e-07,0.00144269058298023,0.658005653716382,0.999993275143934
"Zbtb5",3.39465553480956,-5.39398535693697e-07,0.00144269342602519,0.625755579587452,0.999993275143934
"1700055D18Rik",0.374103545225821,2.76610225653907e-07,0.00144269497053789,0.491956388321392,0.999993275143934
"Polr1e",7.87013686996483,7.28724203721348e-07,0.00144269208204633,0.627650545911727,0.999993275143934
"Fbxo10",2.12951749118405,-3.68204226400158e-07,0.00144269387439517,0.681499423249878,0.999993275143934
"Tomm5",139.774322174399,8.15836862781145e-07,0.00144267594028113,0.828303646087176,0.999993275143934
"Frmpd1",9.41287239129413,4.9065282274997e-07,0.00144269270685301,0.707960986428492,0.999993275143934
"Trmt10b",4.46772237980957,3.88949667699728e-07,0.00144269217878562,0.789051139073262,0.999993275143934
"Exosc3",26.0193903827449,1.49089796803579e-06,0.00144268779150544,0.530264578935683,0.999993275143934
"Dcaf10",18.8815624570026,3.95983170925887e-07,0.00144268867997681,0.855203365738794,0.999993275143934
"Slc25a51",61.036407405366,-6.16429479187738e-07,0.00144268682566085,0.79891061555794,0.999993275143934
"Shb",39.2219208939837,2.41424778790721e-07,0.0014426907974469,0.892755200640174,0.999993275143934
"Gm12411",44.5402803453785,1.0493128658723e-06,0.00144268744786309,0.659859664749776,0.999993275143934
"Aldh1b1",10.9692419823952,2.92466078769748e-07,0.00144269327526017,0.796496989166744,0.999993275143934
"Igfbpl1",5.97143435460146,1.04405753808456e-07,0.00144269407938007,0.903517960975299,0.999993275143934
"Ccdc180",0.334646568635996,-2.21221769129536e-07,0.00144269498767798,0.647096633025285,0.999993275143934
"Tdrd7",20.6048206111504,6.45315947424596e-07,0.00144268871491339,0.766249709964951,0.999993275143934
"Tmod1",28.9267025348915,2.12617089258842e-07,0.00144269143506159,0.900176084170211,0.999993275143934
"Tstd2",11.7721041679236,1.88185767446888e-06,0.00144269001014524,0.35972155936402,0.999993275143934
"Ncbp1",28.970345022989,2.73349874628202e-06,0.00144268484778638,0.343616131632838,0.999993275143934
"Xpa",7.83913211722088,1.65302562132555e-07,0.00144269159197112,0.916803785002749,0.999993275143934
"Gm12447",1.15495681656454,-4.79801559851197e-08,0.00144269465548925,0.918659121590713,0.999993275143934
"Trmo",3.72139304247076,2.17894337979479e-08,0.00144269319339267,0.989227623616382,0.999993275143934
"Hemgn",1.48597504067085,1.73349928351756e-07,0.00144269469756611,0.711546459568535,0.999993275143934
"Anp32b",118.017557320563,2.06522980089413e-06,0.00144268590878674,0.442646335530005,0.999993275143934
"0ns",60.2783232034375,9.82350149838806e-07,0.00144268559584871,0.711960304877841,0.999993275143934
"Trim14",0.875476709365048,8.15236394308695e-08,0.00144269445841185,0.912956208203101,0.999993275143934
"Coro2a",5.87874542115624,3.50882729914087e-07,0.00144269258446628,0.798336669163697,0.999993275143934
"Tbc1d2",14.0718551873351,-2.36571698042012e-07,0.00144269157724967,0.879021336361439,0.999993275143934
"Anks6",0.44566749381146,-4.47067752009627e-07,0.00144269491901011,0.375163048102011,0.999993275143934
"Galnt12",3.62669975578555,-7.68853035499002e-08,0.00144269282405287,0.950150536462706,0.999993275143934
"Col15a1",12.3430079795793,-8.54735488513424e-07,0.00144269409194779,0.334568377626909,0.999993275143934
"Tgfbr1",9.25992983899617,1.06823325546352e-06,0.00144269006634677,0.584173842260927,0.999993275143934
"Alg2",32.0763437947784,6.06555699248754e-08,0.00144268695525789,0.981626591571437,0.999993275143934
"Sec61b",443.0779210838,-2.2398170105048e-06,0.00144267636309202,0.548972963628442,0.999993275143934
"Nr4a3",1.84713589404415,8.97212084139801e-08,0.00144269448624364,0.900664011311339,0.999993275143934
"Stx17",9.30720454682327,-7.20874664618184e-07,0.00144269022596885,0.698967224818307,0.999993275143934
"Erp44",87.3064545166853,6.42740076269297e-07,0.00144268898563014,0.762912786398574,0.999993275143934
"Invs",5.46653619559477,6.3860961211079e-07,0.00144269242132874,0.64781459120106,0.999993275143934
"Gm12435",1.77466216467657,1.30541802563746e-07,0.00144269418196017,0.870327446595848,0.999993275143934
"Tex10",15.347024141391,5.79216330019034e-07,0.00144268956677512,0.774769325145795,0.999993275143934
"Msantd3",1.3993080222641,6.15053141274087e-07,0.00144269447288437,0.370507166028077,0.999993275143934
"Tmeff1",7.22152056525315,8.86509623350199e-07,0.00144269347653058,0.433532324882678,0.999993275143934
"Mrpl50",21.1132093949838,1.4972495890915e-07,0.00144268913844566,0.943914090115261,0.999993275143934
"Zfp189",1.26829878659655,4.86144833223757e-07,0.00144269438582837,0.503175285327708,0.999993275143934
"Aldob",1.37960218058522,3.91065578159714e-08,0.00144269485985647,0.901511947387062,0.999993275143934
"Tmem246",0.946932015319398,3.64789284716448e-08,0.00144269455818092,0.945822715406142,0.999993275143934
"Rnf20",28.3822814197674,1.02833167841471e-06,0.00144268687631103,0.676526015099144,0.999993275143934
"Gm12459",0.907138845260175,-4.38127001568136e-07,0.00144269447076935,0.515504335531386,0.999993275143934
"Amd-ps4",0.73675921411187,-1.4935962578972e-07,0.00144269447785178,0.807784723239476,0.999993275143934
"Gm12466",1.31425102503018,-3.19483912464018e-07,0.00144269409662977,0.696607713539603,0.999993275143934
"Smc2",35.0631771827807,1.10077947251873e-06,0.00144269067356076,0.548373830164677,0.999993275143934
"Vma21-ps",0.520287503435612,1.34515838904463e-07,0.00144269485950019,0.566450585285174,0.999993275143934
"Gm12482",3.94281674984155,-2.25001720216275e-07,0.00144269330711374,0.838773172541628,0.999993275143934
"Cct3-ps1",1.19674709206864,-3.01844343278806e-07,0.00144269417389302,0.696571590621938,0.999993275143934
"Nips0p3b",33.3775261755565,6.60029604112427e-07,0.00144268714683987,0.786778473938183,0.999993275143934
"Abca1",42.1396858415725,6.10492057113749e-07,0.00144268997840348,0.752949501339053,0.999993275143934
"AI427809",0.374410301409418,1.48899992014614e-07,0.00144269482357359,0.734469178262652,0.999993275143934
"Slc44a1",36.0667782663284,9.71796392633033e-07,0.00144268949945631,0.633847318756614,0.999993275143934
"Fsd1l",5.80996214514958,1.33893303206065e-07,0.00144269132268883,0.938013710976931,0.999993275143934
"Fktn",10.8679019262464,1.13349818666713e-06,0.00144268977718186,0.575297060917696,0.999993275143934
"Rps15a-ps8",1.30261927797416,-3.89248692126721e-08,0.00144269430659781,0.945491179011349,0.999993275143934
"Tmem38b",38.338246024298,-2.53602441523014e-07,0.00144269161173204,0.869250704632169,0.999993275143934
"Gm12468",4.55763646458503,1.33940495920792e-06,0.00144269376538037,0.221742811274377,0.999993275143934
"Zfp462",2.22957296200883,1.44786034325741e-07,0.00144269368507884,0.888412525562153,0.999993275143934
"Rad23b",72.3135992818583,1.11456244476453e-06,0.00144268367192232,0.70198176216203,0.999993275143934
"Klf4",49.9247664044034,1.41378583000914e-07,0.00144269216949947,0.92621391634913,0.999993275143934
"2310081O03Rik",1.52537926503913,-2.53909646591249e-07,0.0014426945351524,0.678974849050454,0.999993275143934
"Ikbkap",15.7388469852269,1.64587769692971e-06,0.00144268992961332,0.420131932472485,0.999993275143934
"Fam206a",11.9664073878051,3.91718122650103e-07,0.00144269082082159,0.826499742756634,0.999993275143934
"Ctn0l1",41.6476527154955,8.08357124369648e-08,0.00144269191726441,0.96041506706472,0.999993275143934
"Tmem245",24.9702438746551,1.58645818023025e-06,0.00144268457702854,0.572857189191092,0.999993275143934
"Epb41l4b",16.7796770366356,7.7312030900001e-07,0.00144269158853289,0.632476923639759,0.999993275143934
"Ptpn3",36.1795586753066,-3.15275449662911e-07,0.0014426924043626,0.817764120635234,0.999993275143934
"Gm12537",10.7664322923344,-1.7564438292344e-07,0.00144269133954944,0.908537500438227,0.999993275143934
"Akap2",17.419306759995,-2.09286842410758e-06,0.00144269255451104,0.175165723288733,0.999993275143934
"Txn1",1360.79186129041,-7.65844249825359e-07,0.00144267672885346,0.830988856088996,0.999993275143934
"Svep1",19.7316469891267,1.35315813531201e-07,0.0014426936867053,0.897258699841479,0.999993275143934
"Musk",5.51120026397194,-3.4504568165488e-07,0.00144269457538688,0.567161066039705,0.999993275143934
"Lpar1",78.9899563689323,1.38282712415185e-06,0.00144268728419216,0.570295920681343,0.999993275143934
"Gm12577",1.98626985469701,-6.00763044969919e-08,0.00144269383342401,0.950103316387697,0.999993275143934
"AI314180",38.9769190598337,3.54899323616745e-06,0.00144268561005256,0.225506732253029,0.999993275143934
"Ptgr1",34.8424614058801,3.68475536883376e-07,0.0014426909549761,0.833757558085862,0.999993275143934
"D0jc25",11.327045635112,2.6829479371245e-06,0.00144269152611663,0.15604561350488,0.999993275143934
"Gng10",4.60264552511697,-1.979145079579e-06,0.00144269277350019,0.178805411841123,0.999993275143934
"Rpsa-ps11",1.49353263632988,3.47755083084374e-07,0.00144269411375287,0.674802224862021,0.999993275143934
"Ugcg",73.9311046379302,1.14478928215076e-07,0.00144269078513354,0.952955028541798,0.999993275143934
"Gm12596",0.788421971861234,-5.47388829165561e-07,0.00144269452606228,0.386307833714038,0.999993275143934
"Susd1",7.34494483564831,-2.23607806413371e-07,0.00144269304418918,0.849409483349534,0.999993275143934
"Ptbp3",86.7096286139861,3.7737682085439e-06,0.00144268345172488,0.24002604225916,0.999993275143934
"Gm12529",0.543852508014853,1.6180214597641e-07,0.00144269481422274,0.760524000747495,0.999993275143934
"Hsdl2",15.2973516608894,1.18472528419111e-06,0.00144268844209602,0.599284817332784,0.999993275143934
"E130308A19Rik",10.9503690759644,9.16994336010381e-07,0.00144269172318031,0.564960104627977,0.999993275143934
"Inip",13.7903075091351,1.33499287577265e-06,0.00144269000463391,0.504660886249192,0.999993275143934
"Snx30",32.2447626539913,7.7984469654523e-07,0.00144269201109922,0.607238578841984,0.999993275143934
"Gm12543",1.15673546903002,6.4569553468008e-07,0.00144269473077714,0.251449940583704,0.999993275143934
"Slc46a2",0.877025403113291,-4.74887461161626e-07,0.00144269477190752,0.378158128255265,0.999993275143934
"Zfp37",3.61010940993642,8.92172869259416e-07,0.00144269367643358,0.39002691654006,0.999993275143934
"Slc31a2",70.1321785375835,-5.96091826739474e-08,0.00144268971616455,0.973257235913925,0.999993275143934
"Fkbp15",20.2023719793413,-1.00616900712427e-06,0.00144268517742955,0.708009295897343,0.999993275143934
"Slc31a1",74.8659687218309,2.33052268565712e-07,0.00144268981725616,0.906714951845492,0.999993275143934
"Cdc26",42.5637250261228,2.3682858554569e-06,0.00144268637946587,0.375123508838386,0.999993275143934
"Prpf4",13.2040799633035,2.50110489083157e-06,0.00144269093879954,0.199802941157414,0.999993275143934
"Rnf183",1.59069689060449,-4.65498647246639e-07,0.00144269389329704,0.611195943197566,0.999993275143934
"Wdr31",0.945234881295354,3.02568321118557e-07,0.00144269459700736,0.68597868243067,0.999993275143934
"Bspry",2.22713859000618,-6.24329191812869e-08,0.00144269378580285,0.938925675478194,0.999993275143934
"Hdhd3",2.03240968121872,-5.45275858077442e-07,0.00144269397685733,0.539075362225517,0.999993275143934
"Alad",51.4021032068495,8.59884110937429e-07,0.00144269066768506,0.637483170731503,0.999993275143934
"Pole3",34.3743595622276,2.55738309999262e-07,0.00144268776229487,0.91410999887576,0.999993275143934
"Rgs3",5.15686564983479,-6.31231220653547e-07,0.00144269246842959,0.64323283957189,0.999993275143934
"Zfp618",0.689213885181021,2.62251115338178e-07,0.00144269497440011,0.570151415622119,0.999993275143934
"Ambp",0.406616547505413,-3.55299338994934e-08,0.00144269496246786,0.859064575073841,0.999993275143934
"Col27a1",4.03622302544258,-4.92006863008997e-07,0.00144269477052768,0.347718459563176,0.999993275143934
"Orm1",238.161159091703,-9.26078091593786e-07,0.00144269475844617,0.132227864861209,0.999993275143934
"Orm3",26.9021892991559,-5.32862801699887e-07,0.00144269487324944,0.230531596528661,0.999993275143934
"Orm2",128.31903371637,-6.76894757943553e-07,0.00144269486176092,0.169747851722717,0.999993275143934
"Ak0",4.93335489739792,-8.35321114457581e-07,0.00144269260867866,0.536361287179057,0.999993275143934
"Atp6v1g1",140.682049821316,-9.35109197498811e-08,0.00144268284781779,0.972460143125503,0.999993275143934
"Tmem268",2.56918694750956,4.96020779916413e-07,0.00144269337714762,0.663032907066429,0.999993275143934
"Rpl17-ps4",2.8189075098798,1.04563789669069e-07,0.00144269381983188,0.916396201622456,0.999993275143934
"Tnc",0.437445814530757,-4.26637756310747e-08,0.00144269485368477,0.83388441198541,0.999993275143934
"Pappa",4.78905211205053,4.41039030914169e-07,0.0014426937585077,0.657134779435387,0.999993275143934
"Astn2",0.345808173244525,-2.75367832070286e-07,0.00144269496915326,0.57503130526533,0.999993275143934
"Trim32",5.61365677816859,-1.0929606431889e-06,0.00144269246276453,0.434340410844469,0.999993275143934
"Tlr4",19.9904117622585,-4.35801366634381e-07,0.00144268889873097,0.833981170856634,0.999993275143934
"Gm11249",7.9689990087561,2.9708446672403e-07,0.00144269128469279,0.85915409784797,0.999993275143934
"Gm11221",2.38816334811635,-5.46645800734028e-07,0.00144269376505583,0.573684440434951,0.999993275143934
"Gm11223",17.0523810777903,5.65816541256946e-07,0.00144269151347732,0.729930464427344,0.999993275143934
"Gm11224",0.765564695634222,4.58896477746425e-07,0.00144269478039057,0.298098042928747,0.999993275143934
"Cdk5rap2",6.59044124743936,1.08557692448474e-06,0.00144269179780676,0.497312485351855,0.999993275143934
"Ywhaq-ps3",1.99407678676668,4.29472802209683e-07,0.00144269467265863,0.439936335584421,0.999993275143934
"Megf9",2.23578330860125,2.41023785458557e-07,0.00144269391052093,0.792903902837316,0.999993275143934
"Rps18-ps1",4.69117208804148,7.44867828182886e-07,0.00144269263142555,0.58415693249278,0.999993275143934
"Tle1",6.21813215375995,-4.77871444431914e-07,0.00144269316492123,0.684213544363998,0.999993275143934
"C630043F03Rik",0.991734237553,4.11744704218523e-08,0.00144269475179422,0.990208703260302,0.999993275143934
"Aldoart1",1.46394175565501,2.49141510267895e-07,0.00144269436413029,0.708738438689215,0.999993275143934
"Gm11485",0.311296272398912,1.09122545587406e-07,0.00144269498783468,0.871985789100003,0.999993275143934
"Rasef",1.10822929711749,-3.3037006263307e-07,0.00144269443708024,0.618566991477031,0.999993275143934
"Frmd3",0.392653456151318,-3.09865499685089e-08,0.00144269502434313,0.980537798114404,0.999993275143934
"Kdm4c",11.3726716084404,1.33106914497135e-07,0.00144268968504896,0.94842045288915,0.999993275143934
"Gm12912",2.89786060867985,1.02604241651344e-06,0.00144269399424663,0.274424719236128,0.999993275143934
"Dmac1",30.3747862340517,2.52155151413019e-07,0.00144268453642262,0.929112906029765,0.999993275143934
"Ptprd",0.411325759381296,-1.20983638025674e-07,0.00144269487427854,0.738490391089987,0.999993275143934
"Gm11246",1.02435375064766,7.14132432245333e-08,0.0014426945321888,0.905707111942586,0.999993275143934
"Gm11263",230.784188894645,-4.68421367840857e-06,0.00144268253230707,0.172417812826467,0.999993275143934
"Gm11407",4.58527206200936,2.42597060438228e-07,0.00144269329097845,0.831873482449915,0.999993275143934
"Gm11410",4.93303957974892,1.13295747305054e-06,0.00144269362127024,0.294819218186848,0.999993275143934
"Lurap1l",2.19408724676267,-1.02210341642783e-06,0.00144269440956844,0.184449181958851,0.999993275143934
"Mpdz",3.98666700203585,6.34462522410422e-07,0.00144269385719945,0.517549450884662,0.999993275143934
"Nfib",10.7092395801139,9.71447897298281e-07,0.00144269229913829,0.505071716191645,0.999993275143934
"Zdhhc21",26.6643974906452,2.78820147712506e-06,0.00144268653276497,0.299517580510811,0.999993275143934
"Frem1",7.55191295096569,6.58549349944688e-07,0.00144269457559571,0.308158193567706,0.999993275143934
"Gm11185",5.12496267695375,1.17713572711727e-06,0.00144269324187756,0.328595699363405,0.999993275143934
"Ttc39b",15.8247181073903,-1.58346704830521e-06,0.00144268936908209,0.4485041450485,0.999993275143934
"S0pc3",13.64693550122,-5.08339896187735e-07,0.00144268847657469,0.814446598858875,0.999993275143934
"Psip1",39.1433521750117,3.18491048763893e-06,0.00144268863730949,0.191332263692943,0.999993275143934
"Gm10154",5.20996563834196,3.54709021181616e-07,0.00144269260631126,0.791910001499055,0.999993275143934
"Ccdc171",2.09807648876909,-5.35928946947353e-08,0.00144269357610774,0.955246912198167,0.999993275143934
"Gm27046",0.499098222053044,-7.27925056049406e-08,0.00144269468795378,0.857964137829701,0.999993275143934
"Gm12416",2.77412233673879,-9.62272397608515e-07,0.0014426933233958,0.400134091381907,0.999993275143934
"Bnc2",0.973736330104559,-3.52106972131834e-07,0.00144269465167189,0.487741960119434,0.999993275143934
"Gm12421",0.709638930127818,-1.79422207382594e-08,0.00144269473329243,0.972045000708083,0.999993275143934
"Gm12420",2.45141901729932,-1.1410168997139e-06,0.00144269431223727,0.15654877916519,0.999993275143934
"Cntln",5.28728622415446,7.36643400328994e-07,0.0014426932679555,0.534072622791786,0.999993275143934
"Gm12418",0.62701167968896,3.63064271621774e-07,0.00144269478799762,0.492593004452052,0.999993275143934
"Sh3gl2",0.816749502576701,-3.29228199760533e-07,0.00144269465678557,0.540906737550963,0.999993275143934
"Adamtsl1",4.75219918037177,-3.24831381734792e-07,0.00144269411957498,0.686424464272907,0.999993275143934
"Rraga",32.7159036202211,1.31439137631352e-06,0.00144268226320922,0.671284684960072,0.999993275143934
"Haus6",10.491305282802,8.19990433825805e-07,0.00144269185137848,0.602818426251403,0.999993275143934
"Plin2",135.078683120605,-4.56006112529365e-07,0.001442683364048,0.872210803849245,0.999993275143934
"Dennd4c",20.4094286866282,-6.9178651593487e-07,0.00144269044159838,0.705373066806884,0.999993275143934
"Gm12630",0.514233786433679,3.36024061085043e-07,0.00144269500669876,0.375002998533405,0.999993275143934
"Rps6",958.736695584278,-2.23308858369899e-06,0.00144267548935723,0.558615571540834,0.999993275143934
"Acer2",41.3241075806712,-3.17644318896783e-07,0.00144268996578371,0.866064667424472,0.999993275143934
"Mllt3",54.5286817530222,1.00754619212146e-07,0.00144268451052389,0.972926989130982,0.999993275143934
"Focad",16.3706535187552,8.22415576078473e-08,0.0014426901183341,0.967725429131032,0.999993275143934
"Hacd4",10.6048332089573,-7.01344512281512e-08,0.00144269351177613,0.942966156206993,0.999993275143934
"Mrpl48-ps",0.495748120236264,4.22692733177481e-07,0.00144269492647247,0.387120158601566,0.999993275143934
"Klhl9",20.1638139599201,6.78145901798105e-07,0.00144268601815755,0.794364108655924,0.999993275143934
"Ifne",13.8515984363086,2.04588828957669e-07,0.00144269269567627,0.878846797363559,0.999993275143934
"Wincr1",0.380548295531269,8.20635309691578e-08,0.00144269485918692,0.902221242712481,0.999993275143934
"Mtap",21.7177266378502,2.30209565739929e-06,0.0014426908925815,0.237604574105728,0.999993275143934
"Gm12607",0.664755376128459,2.74095823339107e-08,0.00144269464382567,0.954624409716152,0.999993275143934
"Cdkn2a",1.18894981895495,-4.33987976939413e-08,0.00144269451772318,0.957443962173035,0.999993275143934
"Cdkn2b",1.76810913436764,4.44958811490109e-07,0.00144269384329411,0.64559886758692,0.999993275143934
"Gm12643",3.93659249715979,6.09239961160708e-07,0.00144269337807964,0.590175552383925,0.999993275143934
"Gm12669",4.96957576771807,-4.33891003155221e-07,0.0014426920948103,0.762868824859682,0.999993275143934
"Tusc1",0.963943441201299,1.10161258959275e-07,0.00144269461715276,0.808547357460782,0.999993275143934
"Gm12648",9.66965586822087,-8.471356171872e-07,0.00144269431591533,0.295497150296164,0.999993275143934
"Gm12655",0.681032255567874,-3.538255142533e-07,0.00144269465666407,0.543738121278222,0.999993275143934
"Caap1",4.32834758236197,7.06493510446119e-07,0.00144269298872787,0.577882351227813,0.999993275143934
"Plaa",32.6826442999736,3.80905877725237e-07,0.001442686214888,0.883331465982018,0.999993275143934
"Gm12657",3.61513208525871,5.75628766329577e-07,0.00144269377187521,0.546216607736974,0.999993275143934
"Ift74",7.02542395157927,-3.14798884419382e-07,0.00144269205545629,0.829146614549807,0.999993275143934
"Tek",17.0237870742668,9.06113816798827e-07,0.00144269180278329,0.56569370255167,0.999993275143934
"Gm12693",3.81956879093678,2.7979208837788e-07,0.0014426933417644,0.802044491462603,0.999993275143934
"Mysm1",18.1591757917512,3.60144539165122e-06,0.00144268873800249,0.151750312365414,0.999993275143934
"Jun",65.8302224555451,-1.03770425300329e-06,0.00144268594788435,0.686262174891515,0.999993275143934
"Junos",1.49852744256145,5.70033488721597e-07,0.00144269413281076,0.490205372432946,0.999993275143934
