"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Agpat4",18.9614134833164,-1.44169271181644,0.414060250243034,2.49897132824318e-05,0.00469373454679489
"Thbs2",24.5374957440183,-4.60204504541313,0.756739894564589,1.14147256369036e-10,2.00999050058826e-07
"Cldn6",8.15484243252796,-0.0926102275788862,0.190174984929507,4.67026133706394e-05,0.00721301798851597
"Tmem204",18.2566688376077,1.44721120773378,0.56073679175968,0.000336975366299872,0.026456075050735
"Hmga1",47.7445174818104,-1.34292275572048,0.545783394382041,0.000675894769488811,0.0449119321593815
"Fkbp5",45.1872344766551,1.32686658017168,0.391629013916756,2.17762434923394e-05,0.00435045757640914
"Tff1",9.29702233978728,-3.50615154227284,0.663591402508188,1.54539822753509e-08,1.67461729471437e-05
"H2-K1",363.297455251221,-1.15123539176587,0.189608158700231,8.18851206471119e-11,1.64787956365124e-07
"H2-D1",563.783290702793,-1.01819536992681,0.218653753671766,2.08722486283924e-07,0.000122511402678402
"H2-Q6",23.3754038661412,-1.94216660856566,0.463206501120601,1.40672982495956e-06,0.000582841266006037
"Cul7",54.4659573470987,-0.899859628387104,0.323426326126862,0.000251344620015371,0.0215895833058325
"Qpct",70.5210129769622,-1.64373937165205,0.481266289192218,3.98593384194469e-05,0.00652905232924126
"Epcam",20.036814212895,-1.42728011415163,0.52487269380814,0.000348503032533677,0.0271235481729387
"Taf7",26.8269935310102,-1.42538431026537,0.566261732721014,0.000560206306644964,0.0400568819366415
"Myo5b",2.97369837052735,-5.14059035228219,1.47194512782019,9.12377892278476e-07,0.000428422245617563
"Zadh2",33.9581019026925,0.957210743728729,0.430763459653335,0.000731712816654265,0.0470668422292631
"Aldh3b2",11.8417580577239,-0.131085591287452,0.257337397124963,9.53312879145823e-05,0.0115364577008771
"Scgb1a1",215.38114937254,-1.82894687900904,0.421513009861161,1.01167748419162e-06,0.000459725829671204
"Pcsk5",86.9821898605683,2.09446524124715,0.814007475077738,0.000156382599140793,0.0157129205897866
"Entpd1",77.9792123727838,-1.30310133244768,0.328190627781349,4.19490531581073e-06,0.00128464415617013
"Tcf7l2",8.45638297214195,-1.54078698022817,0.556725529153996,0.000224504287289234,0.0201438974206589
